,employee_id,last_name,order_id,product_name,quantity
1689,1,Davolio,10894,Konbu,28
1690,1,Davolio,10894,Gudbrandsdalsost,50
1691,1,Davolio,10894,Rhönbräu Klosterbier,120
1692,3,Leverling,10895,Guaraná Fantástica,110
1693,3,Leverling,10895,Chartreuse verte,45
1694,3,Leverling,10895,Boston Crab Meat,91
1695,3,Leverling,10895,Camembert Pierrot,100
1696,7,King,10896,Røgede sild,15
1697,7,King,10896,Gnocchi di nonna Alice,16
1698,3,Leverling,10897,Thüringer Rostbratwurst,80
1699,3,Leverling,10897,Nord-Ost Matjeshering,36
1700,4,Peacock,10898,Konbu,5
1701,5,Buchanan,10899,Chartreuse verte,8
1702,1,Davolio,10900,Outback Lager,3
1703,4,Peacock,10901,Jack's New England Clam Chowder,30
1704,4,Peacock,10901,Fløtemysost,30
1705,1,Davolio,10902,Pâté chinois,30
1706,1,Davolio,10902,Tarte au sucre,6
1707,3,Leverling,10903,Konbu,40
1708,3,Leverling,10903,Louisiana Fiery Hot Pepper Sauce,21
1709,3,Leverling,10903,Scottish Longbreads,20
1710,3,Leverling,10904,Escargots de Bourgogne,15
1711,3,Leverling,10904,Tarte au sucre,35
1712,9,Dodsworth,10905,Chai,20
1713,4,Peacock,10906,Sirop d'érable,15
1714,6,Suyama,10907,Rhönbräu Klosterbier,14
1715,4,Peacock,10908,Uncle Bob's Organic Dried Pears,20
1716,4,Peacock,10908,Filo Mix,14
1717,1,Davolio,10909,Uncle Bob's Organic Dried Pears,12
1718,1,Davolio,10909,Pavlova,15
1719,1,Davolio,10909,Jack's New England Clam Chowder,5
1720,1,Davolio,10910,Teatime Chocolate Biscuits,12
1721,1,Davolio,10910,Maxilaku,10
1722,1,Davolio,10910,Sirop d'érable,5
1723,3,Leverling,10911,Chai,10
1724,3,Leverling,10911,Alice Mutton,12
1725,3,Leverling,10911,Laughing Lumberjack Lager,15
1726,2,Fuller,10912,Queso Cabrales,40
1727,2,Fuller,10912,Thüringer Rostbratwurst,60
1728,4,Peacock,10913,Chef Anton's Cajun Seasoning,30
1729,4,Peacock,10913,Geitost,40
1730,4,Peacock,10913,Escargots de Bourgogne,15
1731,6,Suyama,10914,Fløtemysost,25
1732,2,Fuller,10915,Alice Mutton,10
1733,2,Fuller,10915,Geitost,30
1734,2,Fuller,10915,Tourtière,10
1735,1,Davolio,10916,Pavlova,6
1736,1,Davolio,10916,Mascarpone Fabioli,6
1737,1,Davolio,10916,Ravioli Angelo,20
1738,4,Peacock,10917,Nord-Ost Matjeshering,1
1739,4,Peacock,10917,Camembert Pierrot,10
1740,3,Leverling,10918,Chai,60
1741,3,Leverling,10918,Camembert Pierrot,25
1742,2,Fuller,10919,Pavlova,24
1743,2,Fuller,10919,NuNuCa Nuß-Nougat-Creme,24
1744,2,Fuller,10919,Boston Crab Meat,20
1745,4,Peacock,10920,Valkoinen suklaa,24
1746,1,Davolio,10921,Steeleye Stout,10
1747,1,Davolio,10921,Vegie-spread,40
1748,5,Buchanan,10922,Alice Mutton,15
1749,5,Buchanan,10922,Guaraná Fantástica,35
1750,7,King,10923,Singaporean Hokkien Fried Mee,10
1751,7,King,10923,Ipoh Coffee,10
1752,7,King,10923,Laughing Lumberjack Lager,24
1753,3,Leverling,10924,Ikura,20
1754,3,Leverling,10924,Rössle Sauerkraut,30
1755,3,Leverling,10924,Rhönbräu Klosterbier,6
1756,3,Leverling,10925,Inlagd Sill,25
1757,3,Leverling,10925,Filo Mix,12
1758,4,Peacock,10926,Queso Cabrales,2
1759,4,Peacock,10926,Konbu,10
1760,4,Peacock,10926,Teatime Chocolate Biscuits,7
1761,4,Peacock,10926,Mozzarella di Giovanni,10
1762,4,Peacock,10927,Sir Rodney's Marmalade,5
1763,4,Peacock,10927,Filo Mix,5
1764,4,Peacock,10927,Lakkalikööri,20
1765,1,Davolio,10928,Zaanse koeken,5
1766,1,Davolio,10928,Lakkalikööri,5
1767,6,Suyama,10929,Sir Rodney's Scones,60
1768,6,Suyama,10929,Rhönbräu Klosterbier,49
1769,6,Suyama,10929,Original Frankfurter grüne Soße,15
1770,4,Peacock,10930,Sir Rodney's Scones,36
1771,4,Peacock,10930,Schoggi Schokolade,25
1772,4,Peacock,10930,Pâté chinois,25
1773,4,Peacock,10930,Escargots de Bourgogne,30
1774,4,Peacock,10931,Konbu,42
1775,4,Peacock,10931,Ravioli Angelo,30
1776,8,Callahan,10932,Pavlova,30
1777,8,Callahan,10932,Tarte au sucre,14
1778,8,Callahan,10932,Mozzarella di Giovanni,16
1779,8,Callahan,10932,Rhönbräu Klosterbier,20
1780,6,Suyama,10933,Perth Pasties,2
1781,6,Suyama,10933,Sirop d'érable,30
1782,3,Leverling,10934,Grandma's Boysenberry Spread,20
1783,4,Peacock,10935,Chai,21
1784,4,Peacock,10935,Carnarvon Tigers,4
1785,4,Peacock,10935,Tunnbröd,8
1786,3,Leverling,10936,Inlagd Sill,30
1787,7,King,10937,Rössle Sauerkraut,8
1788,7,King,10937,Sasquatch Ale,20
1789,3,Leverling,10938,Konbu,20
1790,3,Leverling,10938,Ipoh Coffee,24
1791,3,Leverling,10938,Camembert Pierrot,49
1792,3,Leverling,10938,Fløtemysost,35
1793,2,Fuller,10939,Chang,10
1794,2,Fuller,10939,Laughing Lumberjack Lager,40
1795,8,Callahan,10940,Uncle Bob's Organic Dried Pears,8
1796,8,Callahan,10940,Konbu,20
1797,7,King,10941,Gorgonzola Telino,44
1798,7,King,10941,Tarte au sucre,30
1799,7,King,10941,Scottish Longbreads,80
1800,7,King,10941,Mozzarella di Giovanni,50
1801,9,Dodsworth,10942,Maxilaku,28
1802,4,Peacock,10943,Konbu,15
1803,4,Peacock,10943,Gustaf's Knäckebröd,21
1804,4,Peacock,10943,Spegesild,15
1805,6,Suyama,10944,Queso Cabrales,5
1806,6,Suyama,10944,Gula Malacca,18
1807,6,Suyama,10944,Gnocchi di nonna Alice,18
1808,4,Peacock,10945,Konbu,20
1809,4,Peacock,10945,Gorgonzola Telino,10
1810,1,Davolio,10946,Ikura,25
1811,1,Davolio,10946,Guaraná Fantástica,25
1812,1,Davolio,10946,Original Frankfurter grüne Soße,40
1813,3,Leverling,10947,Raclette Courdavault,4
1814,3,Leverling,10948,Valkoinen suklaa,9
1815,3,Leverling,10948,Manjimup Dried Apples,40
1816,3,Leverling,10948,Pâté chinois,4
1817,2,Fuller,10949,Grandma's Boysenberry Spread,12
1818,2,Fuller,10949,Ikura,30
1819,2,Fuller,10949,Alice Mutton,6
1820,2,Fuller,10949,Tarte au sucre,60
1821,1,Davolio,10950,Chef Anton's Cajun Seasoning,5
1822,9,Dodsworth,10951,Geitost,15
1823,9,Dodsworth,10951,Jack's New England Clam Chowder,6
1824,9,Dodsworth,10951,Rhönbräu Klosterbier,50
1825,1,Davolio,10952,Grandma's Boysenberry Spread,16
1826,1,Davolio,10952,Rössle Sauerkraut,2
1827,9,Dodsworth,10953,Sir Rodney's Marmalade,50
1828,9,Dodsworth,10953,Gorgonzola Telino,50
1829,5,Buchanan,10954,Pavlova,28
1830,5,Buchanan,10954,Gorgonzola Telino,25
1831,5,Buchanan,10954,Røgede sild,30
1832,5,Buchanan,10954,Camembert Pierrot,24
1833,8,Callahan,10955,Rhönbräu Klosterbier,12
1834,6,Suyama,10956,Sir Rodney's Scones,12
1835,6,Suyama,10956,Zaanse koeken,14
1836,6,Suyama,10956,Manjimup Dried Apples,8
1837,8,Callahan,10957,Nord-Ost Matjeshering,30
1838,8,Callahan,10957,Steeleye Stout,40
1839,8,Callahan,10957,Wimmers gute Semmelknödel,8
1840,7,King,10958,Chef Anton's Gumbo Mix,20
1841,7,King,10958,Uncle Bob's Organic Dried Pears,6
1842,7,King,10958,Mozzarella di Giovanni,5
1843,6,Suyama,10959,Rhönbräu Klosterbier,20
1844,3,Leverling,10960,Guaraná Fantástica,10
1845,3,Leverling,10960,Jack's New England Clam Chowder,24
1846,8,Callahan,10961,Filo Mix,6
1847,8,Callahan,10961,Lakkalikööri,60
1848,8,Callahan,10962,Uncle Bob's Organic Dried Pears,45
1849,8,Callahan,10962,Konbu,77
1850,8,Callahan,10962,Perth Pasties,20
1851,8,Callahan,10962,Gudbrandsdalsost,9
1852,8,Callahan,10962,Lakkalikööri,44
1853,9,Dodsworth,10963,Camembert Pierrot,2
1854,3,Leverling,10964,Carnarvon Tigers,6
1855,3,Leverling,10964,Côte de Blaye,5
1856,3,Leverling,10964,Gudbrandsdalsost,10
1857,6,Suyama,10965,Manjimup Dried Apples,16
1858,4,Peacock,10966,Gravad lax,8
1859,4,Peacock,10966,Gnocchi di nonna Alice,12
1860,4,Peacock,10966,Tarte au sucre,12
1861,2,Fuller,10967,Teatime Chocolate Biscuits,12
1862,2,Fuller,10967,Maxilaku,40
1863,1,Davolio,10968,Queso Manchego La Pastora,30
1864,1,Davolio,10968,Guaraná Fantástica,30
1865,1,Davolio,10968,Wimmers gute Semmelknödel,4
1866,1,Davolio,10969,Spegesild,9
1867,9,Dodsworth,10970,Filo Mix,40
1868,2,Fuller,10971,Thüringer Rostbratwurst,14
1869,4,Peacock,10972,Alice Mutton,6
1870,4,Peacock,10972,Geitost,7
1871,6,Suyama,10973,Gumbär Gummibärchen,5
1872,6,Suyama,10973,Jack's New England Clam Chowder,6
1873,6,Suyama,10973,Rhönbräu Klosterbier,10
1874,3,Leverling,10974,Vegie-spread,10
1875,1,Davolio,10975,Northwoods Cranberry Sauce,16
1876,1,Davolio,10975,Rhönbräu Klosterbier,10
1877,1,Davolio,10976,Rössle Sauerkraut,20
1878,8,Callahan,10977,Chartreuse verte,30
1879,8,Callahan,10977,Zaanse koeken,30
1880,8,Callahan,10977,Manjimup Dried Apples,10
1881,8,Callahan,10977,Vegie-spread,20
1882,9,Dodsworth,10978,Northwoods Cranberry Sauce,20
1883,9,Dodsworth,10978,Sir Rodney's Scones,40
1884,9,Dodsworth,10978,Boston Crab Meat,10
1885,9,Dodsworth,10978,Gula Malacca,6
1886,8,Callahan,10979,Uncle Bob's Organic Dried Pears,18
1887,8,Callahan,10979,Queso Manchego La Pastora,20
1888,8,Callahan,10979,Guaraná Fantástica,80
1889,8,Callahan,10979,Schoggi Schokolade,30
1890,8,Callahan,10979,Gorgonzola Telino,24
1891,8,Callahan,10979,Vegie-spread,35
1892,4,Peacock,10980,Rhönbräu Klosterbier,40
1893,1,Davolio,10981,Côte de Blaye,60
1894,2,Fuller,10982,Uncle Bob's Organic Dried Pears,20
1895,2,Fuller,10982,Ipoh Coffee,9
1896,2,Fuller,10983,Konbu,84
1897,2,Fuller,10983,Ravioli Angelo,15
1898,1,Davolio,10984,Pavlova,55
1899,1,Davolio,10984,Guaraná Fantástica,20
1900,1,Davolio,10984,Inlagd Sill,40
1901,2,Fuller,10985,Pavlova,36
1902,2,Fuller,10985,Carnarvon Tigers,8
1903,2,Fuller,10985,Mascarpone Fabioli,35
1904,8,Callahan,10986,Queso Cabrales,30
1905,8,Callahan,10986,Sir Rodney's Marmalade,15
1906,8,Callahan,10986,Lakkalikööri,10
1907,8,Callahan,10986,Original Frankfurter grüne Soße,15
1908,8,Callahan,10987,Uncle Bob's Organic Dried Pears,60
1909,8,Callahan,10987,Ipoh Coffee,6
1910,8,Callahan,10987,Mozzarella di Giovanni,20
1911,3,Leverling,10988,Uncle Bob's Organic Dried Pears,60
1912,3,Leverling,10988,Tarte au sucre,40
1913,2,Fuller,10989,Grandma's Boysenberry Spread,40
1914,2,Fuller,10989,Queso Cabrales,15
1915,2,Fuller,10989,Jack's New England Clam Chowder,4
1916,2,Fuller,10990,Sir Rodney's Scones,65
1917,2,Fuller,10990,Sasquatch Ale,60
1918,2,Fuller,10990,Pâté chinois,65
1919,2,Fuller,10990,Sirop d'érable,66
1920,1,Davolio,10991,Chang,50
1921,1,Davolio,10991,Outback Lager,20
1922,1,Davolio,10991,Lakkalikööri,90
1923,1,Davolio,10992,Mozzarella di Giovanni,2
1924,7,King,10993,Thüringer Rostbratwurst,50
1925,7,King,10993,Jack's New England Clam Chowder,35
1926,2,Fuller,10994,Raclette Courdavault,18
1927,1,Davolio,10995,Manjimup Dried Apples,20
1928,1,Davolio,10995,Camembert Pierrot,4
1929,4,Peacock,10996,Singaporean Hokkien Fried Mee,40
1930,8,Callahan,10997,Mascarpone Fabioli,50
1931,8,Callahan,10997,Spegesild,20
1932,8,Callahan,10997,Filo Mix,20
1933,8,Callahan,10998,Guaraná Fantástica,12
1934,8,Callahan,10998,Sirop d'érable,7
1935,8,Callahan,10998,Longlife Tofu,20
1936,8,Callahan,10998,Rhönbräu Klosterbier,30
1937,6,Suyama,10999,Jack's New England Clam Chowder,20
1938,6,Suyama,10999,Manjimup Dried Apples,15
1939,6,Suyama,10999,Original Frankfurter grüne Soße,21
1940,2,Fuller,11000,Chef Anton's Cajun Seasoning,25
1941,2,Fuller,11000,Guaraná Fantástica,30
1942,2,Fuller,11000,Original Frankfurter grüne Soße,30
1943,2,Fuller,11001,Uncle Bob's Organic Dried Pears,60
1944,2,Fuller,11001,Gustaf's Knäckebröd,25
1945,2,Fuller,11001,Spegesild,25
1946,2,Fuller,11001,Pâté chinois,6
1947,4,Peacock,11002,Konbu,56
1948,4,Peacock,11002,Steeleye Stout,15
1949,4,Peacock,11002,Singaporean Hokkien Fried Mee,24
1950,4,Peacock,11002,Pâté chinois,40
1951,3,Leverling,11003,Chai,4
1952,3,Leverling,11003,Boston Crab Meat,10
1953,3,Leverling,11003,Filo Mix,10
1954,3,Leverling,11004,Gumbär Gummibärchen,6
1955,3,Leverling,11004,Lakkalikööri,6
1956,2,Fuller,11005,Chai,2
1957,2,Fuller,11005,Raclette Courdavault,10
1958,3,Leverling,11006,Chai,8
1959,3,Leverling,11006,Thüringer Rostbratwurst,2
1960,8,Callahan,11007,Northwoods Cranberry Sauce,30
1961,8,Callahan,11007,Thüringer Rostbratwurst,10
1962,8,Callahan,11007,Singaporean Hokkien Fried Mee,14
1963,7,King,11008,Rössle Sauerkraut,70
1964,7,King,11008,Sasquatch Ale,90
1965,7,King,11008,Fløtemysost,21
1966,2,Fuller,11009,Guaraná Fantástica,12
1967,2,Fuller,11009,Inlagd Sill,18
1968,2,Fuller,11009,Camembert Pierrot,9
1969,2,Fuller,11010,Uncle Bob's Organic Dried Pears,20
1970,2,Fuller,11010,Guaraná Fantástica,10
1971,3,Leverling,11011,Escargots de Bourgogne,40
1972,3,Leverling,11011,Fløtemysost,20
1973,1,Davolio,11012,Teatime Chocolate Biscuits,50
1974,1,Davolio,11012,Camembert Pierrot,36
1975,1,Davolio,11012,Fløtemysost,60
1976,2,Fuller,11013,Tunnbröd,10
1977,2,Fuller,11013,Singaporean Hokkien Fried Mee,4
1978,2,Fuller,11013,Røgede sild,20
1979,2,Fuller,11013,Scottish Longbreads,2
1980,2,Fuller,11014,Jack's New England Clam Chowder,28
1981,2,Fuller,11015,Nord-Ost Matjeshering,15
1982,2,Fuller,11015,Original Frankfurter grüne Soße,18
1983,9,Dodsworth,11016,Gorgonzola Telino,15
1984,9,Dodsworth,11016,Inlagd Sill,16
1985,9,Dodsworth,11017,Aniseed Syrup,25
1986,9,Dodsworth,11017,Raclette Courdavault,110
1987,9,Dodsworth,11017,Outback Lager,30
1988,4,Peacock,11018,Queso Manchego La Pastora,20
1989,4,Peacock,11018,Carnarvon Tigers,10
1990,4,Peacock,11018,Gnocchi di nonna Alice,5
1991,6,Suyama,11019,Spegesild,3
1992,6,Suyama,11019,Maxilaku,2
1993,2,Fuller,11020,Ikura,24
1994,3,Leverling,11021,Chang,11
1995,3,Leverling,11021,Sir Rodney's Marmalade,15
1996,3,Leverling,11021,Gumbär Gummibärchen,63
1997,3,Leverling,11021,Manjimup Dried Apples,44
1998,3,Leverling,11021,Mozzarella di Giovanni,35
1999,9,Dodsworth,11022,Teatime Chocolate Biscuits,35
2000,9,Dodsworth,11022,Gudbrandsdalsost,30
2001,1,Davolio,11023,Uncle Bob's Organic Dried Pears,4
2002,1,Davolio,11023,Ipoh Coffee,30
2003,4,Peacock,11024,Gumbär Gummibärchen,12
2004,4,Peacock,11024,Geitost,30
2005,4,Peacock,11024,Louisiana Fiery Hot Pepper Sauce,21
2006,4,Peacock,11024,Fløtemysost,50
2007,6,Suyama,11025,Chai,10
2008,6,Suyama,11025,Konbu,20
2009,4,Peacock,11026,Carnarvon Tigers,8
2010,4,Peacock,11026,Manjimup Dried Apples,10
2011,1,Davolio,11027,Guaraná Fantástica,30
2012,1,Davolio,11027,Tarte au sucre,21
2013,2,Fuller,11028,Pâté chinois,35
2014,2,Fuller,11028,Raclette Courdavault,24
2015,4,Peacock,11029,Gnocchi di nonna Alice,20
2016,4,Peacock,11029,Vegie-spread,12
2017,7,King,11030,Chang,100
2018,7,King,11030,Chef Anton's Gumbo Mix,70
2019,7,King,11030,Thüringer Rostbratwurst,60
2020,7,King,11030,Raclette Courdavault,100
2021,6,Suyama,11031,Chai,45
2022,6,Suyama,11031,Konbu,80
2023,6,Suyama,11031,Guaraná Fantástica,21
2024,6,Suyama,11031,Wimmers gute Semmelknödel,20
2025,6,Suyama,11031,Fløtemysost,16
2026,2,Fuller,11032,Inlagd Sill,35
2027,2,Fuller,11032,Côte de Blaye,25
2028,2,Fuller,11032,Raclette Courdavault,30
2029,7,King,11033,Perth Pasties,70
2030,7,King,11033,Gudbrandsdalsost,36
2031,8,Callahan,11034,Sir Rodney's Scones,15
2032,8,Callahan,11034,Gula Malacca,12
2033,8,Callahan,11034,Sirop d'érable,6
2034,2,Fuller,11035,Chai,10
2035,2,Fuller,11035,Steeleye Stout,60
2036,2,Fuller,11035,Singaporean Hokkien Fried Mee,30
2037,2,Fuller,11035,Tourtière,10
2038,8,Callahan,11036,Konbu,7
2039,8,Callahan,11036,Raclette Courdavault,30
2040,7,King,11037,Outback Lager,4
2041,1,Davolio,11038,Boston Crab Meat,5
2042,1,Davolio,11038,Filo Mix,2
2043,1,Davolio,11038,Fløtemysost,30
2044,1,Davolio,11039,Rössle Sauerkraut,20
2045,1,Davolio,11039,Steeleye Stout,24
2046,1,Davolio,11039,Maxilaku,60
2047,1,Davolio,11039,Ravioli Angelo,28
2048,4,Peacock,11040,Sir Rodney's Scones,20
2049,3,Leverling,11041,Chang,30
2050,3,Leverling,11041,Vegie-spread,30
2051,2,Fuller,11042,Gula Malacca,15
2052,2,Fuller,11042,Sirop d'érable,4
2053,5,Buchanan,11043,Queso Cabrales,10
2054,4,Peacock,11044,Tarte au sucre,12
2055,6,Suyama,11045,Geitost,15
2056,6,Suyama,11045,Manjimup Dried Apples,24
2057,8,Callahan,11046,Queso Manchego La Pastora,20
2058,8,Callahan,11046,Mascarpone Fabioli,15
2059,8,Callahan,11046,Steeleye Stout,18
2060,7,King,11047,Chai,25
2061,7,King,11047,Chef Anton's Gumbo Mix,30
2062,7,King,11048,Scottish Longbreads,42
2063,3,Leverling,11049,Chang,10
2064,3,Leverling,11049,Queso Manchego La Pastora,4
2065,8,Callahan,11050,Lakkalikööri,50
2066,7,King,11051,Guaraná Fantástica,10
2067,3,Leverling,11052,Ipoh Coffee,30
2068,3,Leverling,11052,Sirop d'érable,10
2069,2,Fuller,11053,Carnarvon Tigers,35
2070,2,Fuller,11053,Mascarpone Fabioli,20
2071,2,Fuller,11053,Wimmers gute Semmelknödel,25
2072,8,Callahan,11054,Geitost,10
2073,8,Callahan,11054,Laughing Lumberjack Lager,20
2074,7,King,11055,Guaraná Fantástica,15
2075,7,King,11055,NuNuCa Nuß-Nougat-Creme,15
2076,7,King,11055,Manjimup Dried Apples,20
2077,7,King,11055,Ravioli Angelo,20
2078,8,Callahan,11056,Uncle Bob's Organic Dried Pears,40
2079,8,Callahan,11056,Pâté chinois,35
2080,8,Callahan,11056,Camembert Pierrot,50
2081,3,Leverling,11057,Outback Lager,3
2082,9,Dodsworth,11058,Sir Rodney's Scones,3
2083,9,Dodsworth,11058,Camembert Pierrot,21
2084,9,Dodsworth,11058,Sirop d'érable,4
2085,2,Fuller,11059,Konbu,30
2086,2,Fuller,11059,Alice Mutton,12
2087,2,Fuller,11059,Camembert Pierrot,35
2088,2,Fuller,11060,Camembert Pierrot,4
2089,2,Fuller,11060,Original Frankfurter grüne Soße,10
2090,4,Peacock,11061,Camembert Pierrot,15
2091,4,Peacock,11062,Perth Pasties,10
2092,4,Peacock,11062,Outback Lager,12
2093,3,Leverling,11063,Sasquatch Ale,30
2094,3,Leverling,11063,Boston Crab Meat,40
2095,3,Leverling,11063,Jack's New England Clam Chowder,30
2096,1,Davolio,11064,Alice Mutton,77
2097,1,Davolio,11064,Jack's New England Clam Chowder,12
2098,1,Davolio,11064,Perth Pasties,25
2099,1,Davolio,11064,Pâté chinois,4
2100,1,Davolio,11064,Scottish Longbreads,55
2101,8,Callahan,11065,Nord-Ost Matjeshering,4
2102,8,Callahan,11065,Tourtière,20
2103,7,King,11066,Pavlova,3
2104,7,King,11066,Teatime Chocolate Biscuits,42
2105,7,King,11066,Sasquatch Ale,35
2106,1,Davolio,11067,Jack's New England Clam Chowder,9
2107,8,Callahan,11068,Rössle Sauerkraut,8
2108,8,Callahan,11068,Ipoh Coffee,36
2109,8,Callahan,11068,Original Frankfurter grüne Soße,28
2110,1,Davolio,11069,Chartreuse verte,20
2111,2,Fuller,11070,Chai,40
2112,2,Fuller,11070,Chang,20
2113,2,Fuller,11070,Pavlova,30
2114,2,Fuller,11070,Gorgonzola Telino,20
2115,1,Davolio,11071,Uncle Bob's Organic Dried Pears,15
2116,1,Davolio,11071,Konbu,10
2117,4,Peacock,11072,Chang,8
2118,4,Peacock,11072,Jack's New England Clam Chowder,40
2119,4,Peacock,11072,Valkoinen suklaa,22
2120,4,Peacock,11072,Wimmers gute Semmelknödel,130
2121,2,Fuller,11073,Queso Cabrales,10
2122,2,Fuller,11073,Guaraná Fantástica,20
2123,7,King,11074,Pavlova,14
2124,8,Callahan,11075,Chang,10
2125,8,Callahan,11075,Spegesild,30
2126,8,Callahan,11075,Lakkalikööri,2
2127,4,Peacock,11076,Grandma's Boysenberry Spread,20
2128,4,Peacock,11076,Tofu,20
2129,4,Peacock,11076,Teatime Chocolate Biscuits,10
2130,1,Davolio,11077,Chang,24
2131,1,Davolio,11077,Aniseed Syrup,4
2132,1,Davolio,11077,Chef Anton's Cajun Seasoning,1
2133,1,Davolio,11077,Grandma's Boysenberry Spread,1
2134,1,Davolio,11077,Uncle Bob's Organic Dried Pears,1
2135,1,Davolio,11077,Northwoods Cranberry Sauce,2
2136,1,Davolio,11077,Ikura,1
2137,1,Davolio,11077,Queso Manchego La Pastora,2
2138,1,Davolio,11077,Konbu,4
2139,1,Davolio,11077,Tofu,1
2140,1,Davolio,11077,Pavlova,2
2141,1,Davolio,11077,Sir Rodney's Marmalade,1
2142,1,Davolio,11077,Tunnbröd,2
2143,1,Davolio,11077,Mascarpone Fabioli,1
2144,1,Davolio,11077,Chartreuse verte,2
2145,1,Davolio,11077,Jack's New England Clam Chowder,3
2146,1,Davolio,11077,Spegesild,3
2147,1,Davolio,11077,Filo Mix,2
2148,1,Davolio,11077,Pâté chinois,2
2149,1,Davolio,11077,Camembert Pierrot,2
2150,1,Davolio,11077,Wimmers gute Semmelknödel,2
2151,1,Davolio,11077,Louisiana Hot Spiced Okra,1
2152,1,Davolio,11077,Röd Kaviar,2
2153,1,Davolio,11077,Rhönbräu Klosterbier,4
2154,1,Davolio,11077,Original Frankfurter grüne Soße,2
